suite,task_id,trajectory_id,length,first_step,last_step,task
libero_10,3,task_3/episode_34,43,0,42,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_35,45,0,44,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_36,104,0,103,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_37,52,0,51,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_38,41,0,40,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_39,45,0,44,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_4,104,0,103,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_40,56,0,55,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_41,93,0,92,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_42,104,0,103,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_43,44,0,43,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_44,46,0,45,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_45,52,0,51,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_47,41,0,40,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_48,60,0,59,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_49,54,0,53,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_5,47,0,46,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_6,42,0,41,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_7,43,0,42,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_8,47,0,46,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,3,task_3/episode_9,43,0,42,put the black bowl in the bottom drawer of the cabinet and close it
libero_10,4,task_4/episode_0,44,0,43,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_1,45,0,44,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_10,50,0,49,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_11,41,0,40,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_12,52,0,51,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_13,44,0,43,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_14,46,0,45,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_16,46,0,45,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_17,41,0,40,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_18,43,0,42,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_19,47,0,46,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_2,46,0,45,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_22,45,0,44,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_23,43,0,42,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_24,51,0,50,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_25,55,0,54,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_26,54,0,53,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_27,43,0,42,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_28,42,0,41,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_29,44,0,43,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_3,104,0,103,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_30,46,0,45,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_32,43,0,42,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_33,47,0,46,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_34,47,0,46,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_35,48,0,47,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_36,104,0,103,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_37,54,0,53,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_38,48,0,47,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_39,42,0,41,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_4,43,0,42,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_40,42,0,41,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_41,44,0,43,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_42,50,0,49,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_43,48,0,47,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_44,49,0,48,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_45,49,0,48,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_46,43,0,42,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_47,55,0,54,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_48,44,0,43,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_49,45,0,44,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_5,42,0,41,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_6,45,0,44,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_7,45,0,44,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,4,task_4/episode_8,47,0,46,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_10,5,task_5/episode_0,33,0,32,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_1,33,0,32,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_11,104,0,103,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_12,34,0,33,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_13,35,0,34,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_14,42,0,41,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_15,34,0,33,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_16,35,0,34,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_17,36,0,35,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_18,36,0,35,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_19,35,0,34,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_2,35,0,34,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_20,35,0,34,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_21,34,0,33,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_22,35,0,34,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_23,37,0,36,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_24,38,0,37,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_25,36,0,35,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_26,104,0,103,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_27,104,0,103,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_28,38,0,37,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_29,33,0,32,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_3,37,0,36,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_30,34,0,33,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_31,37,0,36,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_32,32,0,31,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_34,33,0,32,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_35,35,0,34,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_36,36,0,35,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_37,104,0,103,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_38,31,0,30,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_39,39,0,38,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_4,32,0,31,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_40,104,0,103,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_41,37,0,36,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_43,38,0,37,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_44,104,0,103,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_45,36,0,35,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_46,32,0,31,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_47,32,0,31,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_48,32,0,31,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_5,104,0,103,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_6,37,0,36,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_7,33,0,32,pick up the book and place it in the back compartment of the caddy
libero_10,5,task_5/episode_8,104,0,103,pick up the book and place it in the back compartment of the caddy
libero_10,6,task_6/episode_0,40,0,39,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_1,44,0,43,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_10,45,0,44,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_12,46,0,45,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_13,53,0,52,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_14,46,0,45,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_15,44,0,43,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_16,42,0,41,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_19,46,0,45,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_2,47,0,46,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_20,104,0,103,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_21,42,0,41,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_22,43,0,42,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_23,104,0,103,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_24,49,0,48,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_25,63,0,62,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_26,42,0,41,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_28,43,0,42,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_29,48,0,47,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_3,44,0,43,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_30,40,0,39,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_31,57,0,56,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_32,41,0,40,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_33,44,0,43,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_34,104,0,103,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_35,41,0,40,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_36,51,0,50,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_37,104,0,103,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_38,42,0,41,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_39,104,0,103,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_4,104,0,103,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_40,63,0,62,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_41,48,0,47,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_42,43,0,42,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_43,50,0,49,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_44,39,0,38,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_46,41,0,40,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_47,41,0,40,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_48,43,0,42,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_49,46,0,45,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_5,41,0,40,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_6,96,0,95,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_7,44,0,43,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_8,44,0,43,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,6,task_6/episode_9,45,0,44,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_10,7,task_7/episode_1,51,0,50,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_10,84,0,83,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_12,49,0,48,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_13,57,0,56,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_14,51,0,50,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_16,47,0,46,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_17,56,0,55,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_18,48,0,47,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_19,50,0,49,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_2,64,0,63,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_20,76,0,75,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_21,66,0,65,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_22,59,0,58,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_23,51,0,50,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_24,53,0,52,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_25,51,0,50,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_26,48,0,47,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_27,52,0,51,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_28,53,0,52,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_29,50,0,49,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_3,52,0,51,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_30,49,0,48,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_32,50,0,49,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_33,66,0,65,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_34,55,0,54,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_35,50,0,49,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_37,65,0,64,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_38,53,0,52,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_39,64,0,63,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_4,49,0,48,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_40,47,0,46,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_41,57,0,56,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_42,49,0,48,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_43,52,0,51,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_44,60,0,59,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_45,51,0,50,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_46,50,0,49,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_47,49,0,48,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_48,48,0,47,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_49,75,0,74,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_5,49,0,48,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_6,50,0,49,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_7,50,0,49,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_8,61,0,60,put both the alphabet soup and the cream cheese box in the basket
libero_10,7,task_7/episode_9,66,0,65,put both the alphabet soup and the cream cheese box in the basket
libero_10,8,task_8/episode_0,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_1,87,0,86,put both moka pots on the stove
libero_10,8,task_8/episode_11,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_12,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_14,97,0,96,put both moka pots on the stove
libero_10,8,task_8/episode_15,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_16,100,0,99,put both moka pots on the stove
libero_10,8,task_8/episode_17,98,0,97,put both moka pots on the stove
libero_10,8,task_8/episode_18,93,0,92,put both moka pots on the stove
libero_10,8,task_8/episode_19,78,0,77,put both moka pots on the stove
libero_10,8,task_8/episode_2,94,0,93,put both moka pots on the stove
libero_10,8,task_8/episode_21,74,0,73,put both moka pots on the stove
libero_10,8,task_8/episode_23,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_24,83,0,82,put both moka pots on the stove
libero_10,8,task_8/episode_25,77,0,76,put both moka pots on the stove
libero_10,8,task_8/episode_26,83,0,82,put both moka pots on the stove
libero_10,8,task_8/episode_27,103,0,102,put both moka pots on the stove
libero_10,8,task_8/episode_28,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_29,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_3,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_30,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_31,86,0,85,put both moka pots on the stove
libero_10,8,task_8/episode_32,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_33,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_34,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_35,95,0,94,put both moka pots on the stove
libero_10,8,task_8/episode_36,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_37,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_38,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_39,84,0,83,put both moka pots on the stove
libero_10,8,task_8/episode_4,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_40,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_41,85,0,84,put both moka pots on the stove
libero_10,8,task_8/episode_42,81,0,80,put both moka pots on the stove
libero_10,8,task_8/episode_43,100,0,99,put both moka pots on the stove
libero_10,8,task_8/episode_44,79,0,78,put both moka pots on the stove
libero_10,8,task_8/episode_45,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_46,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_47,80,0,79,put both moka pots on the stove
libero_10,8,task_8/episode_48,72,0,71,put both moka pots on the stove
libero_10,8,task_8/episode_49,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_5,80,0,79,put both moka pots on the stove
libero_10,8,task_8/episode_6,86,0,85,put both moka pots on the stove
libero_10,8,task_8/episode_7,104,0,103,put both moka pots on the stove
libero_10,8,task_8/episode_8,104,0,103,put both moka pots on the stove
libero_10,9,task_9/episode_0,48,0,47,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_1,51,0,50,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_10,81,0,80,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_12,61,0,60,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_13,50,0,49,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_14,49,0,48,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_15,72,0,71,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_16,48,0,47,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_17,59,0,58,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_18,62,0,61,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_19,68,0,67,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_20,88,0,87,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_21,44,0,43,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_23,63,0,62,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_24,56,0,55,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_25,58,0,57,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_26,48,0,47,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_27,83,0,82,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_28,104,0,103,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_29,50,0,49,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_3,104,0,103,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_30,58,0,57,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_31,60,0,59,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_32,104,0,103,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_33,77,0,76,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_34,104,0,103,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_35,56,0,55,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_37,49,0,48,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_38,104,0,103,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_39,50,0,49,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_4,63,0,62,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_40,104,0,103,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_41,52,0,51,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_42,76,0,75,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_43,104,0,103,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_44,48,0,47,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_46,49,0,48,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_47,47,0,46,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_48,52,0,51,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_49,50,0,49,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_5,104,0,103,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_6,52,0,51,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_7,104,0,103,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_8,50,0,49,put the yellow and white mug in the microwave and close it
libero_10,9,task_9/episode_9,67,0,66,put the yellow and white mug in the microwave and close it
