label,removed_id,retained_id,task,score,remaining_removed,remaining_retained,same_trajectory,action_rmse,state_l2
cross_0.97,episode_0024_20260410_011654_131430:23,episode_0020_20260410_011517_357608:23,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.981928825378418,2,0,False,0.20253309607505798,0.22563005983829498
cross_0.97,episode_0035_20260410_012102_164484:20,episode_0036_20260410_012124_203616:22,pick up the black bowl on the stove and place it on the plate,0.9744461178779602,2,0,False,0.1933039277791977,0.1825457364320755
cross_0.97,episode_0036_20260410_012124_203616:20,episode_0035_20260410_012102_164484:22,pick up the black bowl on the stove and place it on the plate,0.9746723175048828,2,0,False,0.3109109401702881,0.1729132980108261
cross_0.97,episode_0042_20260410_012403_121411:14,episode_0041_20260410_012346_185785:18,pick up the black bowl next to the plate and place it on the plate,0.9720709919929504,2,0,False,0.4594714641571045,0.18979549407958984
cross_0.97,episode_0041_20260410_012346_185785:16,episode_0042_20260410_012403_121411:16,pick up the black bowl next to the plate and place it on the plate,0.9748355150222778,2,0,False,0.4132583439350128,0.2160983681678772
cross_0.97,episode_0044_20260410_012440_275668:16,episode_0041_20260410_012346_185785:18,pick up the black bowl next to the plate and place it on the plate,0.9740474224090576,2,0,False,0.43040797114372253,0.2757723927497864
cross_0.97,episode_0045_20260410_012503_265735:20,episode_0049_20260410_012633_991054:20,pick up the black bowl on the wooden cabinet and place it on the plate,0.9831719398498535,2,0,False,0.3525477647781372,0.1745477169752121
cross_0.97,episode_0049_20260410_012633_991054:18,episode_0046_20260410_012526_676266:24,pick up the black bowl on the wooden cabinet and place it on the plate,0.9741954803466797,2,0,False,0.3061862885951996,0.33061501383781433
cross_0.97,episode_0046_20260410_012526_676266:22,episode_0049_20260410_012633_991054:20,pick up the black bowl on the wooden cabinet and place it on the plate,0.9762613773345947,2,0,False,0.2809906601905823,0.3046031892299652
cross_0.97,episode_0000_20260410_013433_002633:12,episode_0003_20260410_010946_600378:13,pick up the black bowl between the plate and the ramekin and place it on the plate,0.977522075176239,3,2,False,0.17948351800441742,0.17966704070568085
cross_0.97,episode_0017_20260410_011417_292749:13,episode_0016_20260410_011401_521914:14,pick up the black bowl on the cookie box and place it on the plate,0.982225775718689,3,2,False,0.18195663392543793,0.15442821383476257
cross_0.97,episode_0018_20260410_011434_257190:13,episode_0019_20260410_011451_488353:14,pick up the black bowl on the cookie box and place it on the plate,0.9791234135627747,3,2,False,0.24383927881717682,0.16689032316207886
cross_0.97,episode_0015_20260410_011344_869409:13,episode_0018_20260410_011434_257190:14,pick up the black bowl on the cookie box and place it on the plate,0.9801324605941772,3,2,False,0.2328653484582901,0.18531012535095215
cross_0.97,episode_0019_20260410_011451_488353:13,episode_0018_20260410_011434_257190:14,pick up the black bowl on the cookie box and place it on the plate,0.9766241312026978,3,2,False,0.18994498252868652,0.2467089295387268
cross_0.97,episode_0002_20260410_010929_991358:13,episode_0003_20260410_010946_600378:13,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9771347045898438,3,2,False,0.31769537925720215,0.14216910302639008
cross_0.97,episode_0016_20260410_011401_521914:13,episode_0018_20260410_011434_257190:14,pick up the black bowl on the cookie box and place it on the plate,0.9819837212562561,3,2,False,0.15798412263393402,0.1555112600326538
cross_0.97,episode_0001_20260410_010833_643988:13,episode_0003_20260410_010946_600378:13,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9819169044494629,3,2,False,0.32130441069602966,0.15129628777503967
cross_0.97,episode_0012_20260410_011247_049104:15,episode_0011_20260410_011228_856135:17,pick up the black bowl from table center and place it on the plate,0.9816731214523315,3,2,False,0.19840124249458313,0.22204674780368805
cross_0.97,episode_0014_20260410_011325_518817:15,episode_0013_20260410_011306_565253:16,pick up the black bowl from table center and place it on the plate,0.9850418567657471,3,2,False,0.1375342607498169,0.10935642570257187
cross_0.97,episode_0006_20260410_011042_393597:17,episode_0008_20260410_011125_742216:19,pick up the black bowl next to the ramekin and place it on the plate,0.9723114967346191,3,2,False,0.3023892045021057,0.38774898648262024
cross_0.97,episode_0009_20260410_011147_027725:18,episode_0008_20260410_011125_742216:19,pick up the black bowl next to the ramekin and place it on the plate,0.9708611965179443,3,2,False,0.3545755445957184,0.42381808161735535
cross_0.97,episode_0005_20260410_011022_801344:19,episode_0008_20260410_011125_742216:19,pick up the black bowl next to the ramekin and place it on the plate,0.9755468964576721,3,2,False,0.22026406228542328,0.32948556542396545
cross_0.97,episode_0007_20260410_011103_871596:20,episode_0008_20260410_011125_742216:19,pick up the black bowl next to the ramekin and place it on the plate,0.9789905548095703,3,2,False,0.12764158844947815,0.2597556412220001
cross_0.97,episode_0027_20260410_013453_070393:14,episode_0029_20260410_011847_472194:15,pick up the black bowl on the ramekin and place it on the plate,0.9701117277145386,3,2,False,0.29863372445106506,0.35275909304618835
cross_0.97,episode_0026_20260410_011732_851293:15,episode_0029_20260410_011847_472194:15,pick up the black bowl on the ramekin and place it on the plate,0.9735205173492432,3,2,False,0.11230236291885376,0.3356863260269165
cross_0.97,episode_0022_20260410_011605_263672:19,episode_0020_20260410_011517_357608:21,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9795963168144226,3,2,False,0.15622442960739136,0.2713770866394043
cross_0.97,episode_0030_20260410_011910_031319:17,episode_0034_20260410_012039_100030:17,pick up the black bowl next to the cookie box and place it on the plate,0.9812043905258179,3,2,False,0.28444358706474304,0.23704884946346283
cross_0.97,episode_0034_20260410_012039_100030:16,episode_0030_20260410_011910_031319:18,pick up the black bowl next to the cookie box and place it on the plate,0.9766941070556641,3,2,False,0.19627320766448975,0.328927218914032
cross_0.97,episode_0033_20260410_012019_825828:17,episode_0034_20260410_012039_100030:17,pick up the black bowl next to the cookie box and place it on the plate,0.9759740829467773,3,2,False,0.27967509627342224,0.35468190908432007
cross_0.97,episode_0021_20260410_011542_077616:21,episode_0020_20260410_011517_357608:21,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9810850024223328,3,2,False,0.041248541325330734,0.16869224607944489
cross_0.97,episode_0031_20260410_011933_301436:20,episode_0033_20260410_012019_825828:20,pick up the black bowl next to the cookie box and place it on the plate,0.9779282212257385,3,0,False,0.0715789645910263,0.32467108964920044
cross_0.97,episode_0024_20260410_011654_131430:22,episode_0020_20260410_011517_357608:21,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9836403131484985,3,2,False,0.22419767081737518,0.19619108736515045
cross_0.97,episode_0023_20260410_011629_901435:23,episode_0020_20260410_011517_357608:21,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9737372994422913,3,2,False,0.21784591674804688,0.37949880957603455
cross_0.97,episode_0035_20260410_012102_164484:19,episode_0038_20260410_012213_950266:23,pick up the black bowl on the stove and place it on the plate,0.9728192687034607,3,2,False,0.23732541501522064,0.28922662138938904
cross_0.97,episode_0032_20260410_011958_314386:21,episode_0034_20260410_012039_100030:17,pick up the black bowl next to the cookie box and place it on the plate,0.9757663011550903,3,2,False,0.23959054052829742,0.326419860124588
cross_0.97,episode_0036_20260410_012124_203616:19,episode_0038_20260410_012213_950266:23,pick up the black bowl on the stove and place it on the plate,0.9787478446960449,3,2,False,0.30646976828575134,0.23434051871299744
cross_0.97,episode_0037_20260410_012148_210072:21,episode_0038_20260410_012213_950266:23,pick up the black bowl on the stove and place it on the plate,0.9774748086929321,3,2,False,0.3459509611129761,0.2541711628437042
cross_0.97,episode_0039_20260410_012242_511766:23,episode_0038_20260410_012213_950266:23,pick up the black bowl on the stove and place it on the plate,0.9811611175537109,3,2,False,0.18059135973453522,0.17171140015125275
cross_0.97,episode_0041_20260410_012346_185785:15,episode_0042_20260410_012403_121411:16,pick up the black bowl next to the plate and place it on the plate,0.9732424020767212,3,0,False,0.6253017783164978,0.2879776656627655
cross_0.97,episode_0045_20260410_012503_265735:19,episode_0048_20260410_012613_367191:20,pick up the black bowl on the wooden cabinet and place it on the plate,0.9781472086906433,3,2,False,0.2170567512512207,0.3174888789653778
cross_0.97,episode_0048_20260410_012613_367191:19,episode_0047_20260410_012550_633036:21,pick up the black bowl on the wooden cabinet and place it on the plate,0.9745506048202515,3,2,False,0.37127161026000977,0.24295613169670105
cross_0.97,episode_0047_20260410_012550_633036:20,episode_0048_20260410_012613_367191:20,pick up the black bowl on the wooden cabinet and place it on the plate,0.9787369966506958,3,2,False,0.2738845646381378,0.15235042572021484
cross_0.97,episode_0000_20260410_013433_002633:11,episode_0003_20260410_010946_600378:12,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9789266586303711,4,3,False,0.25711289048194885,0.16316978633403778
cross_0.97,episode_0017_20260410_011417_292749:12,episode_0018_20260410_011434_257190:14,pick up the black bowl on the cookie box and place it on the plate,0.9790130257606506,4,2,False,0.4615190923213959,0.25957736372947693
cross_0.97,episode_0002_20260410_010929_991358:12,episode_0003_20260410_010946_600378:12,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9768022298812866,4,3,False,0.33528706431388855,0.14830639958381653
cross_0.97,episode_0001_20260410_010833_643988:12,episode_0003_20260410_010946_600378:12,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9816800951957703,4,3,False,0.29791247844696045,0.11607987433671951
cross_0.97,episode_0012_20260410_011247_049104:14,episode_0011_20260410_011228_856135:16,pick up the black bowl from table center and place it on the plate,0.9810217618942261,4,3,False,0.150865375995636,0.228606179356575
cross_0.97,episode_0014_20260410_011325_518817:14,episode_0013_20260410_011306_565253:15,pick up the black bowl from table center and place it on the plate,0.9846307635307312,4,3,False,0.08902723342180252,0.11520380526781082
cross_0.97,episode_0005_20260410_011022_801344:18,episode_0008_20260410_011125_742216:18,pick up the black bowl next to the ramekin and place it on the plate,0.973810076713562,4,3,False,0.20295608043670654,0.3650568127632141
cross_0.97,episode_0007_20260410_011103_871596:19,episode_0008_20260410_011125_742216:19,pick up the black bowl next to the ramekin and place it on the plate,0.9798163175582886,4,2,False,0.21611125767230988,0.2482065111398697
cross_0.97,episode_0026_20260410_011732_851293:14,episode_0025_20260410_011714_535001:15,pick up the black bowl on the ramekin and place it on the plate,0.9815573692321777,4,3,False,0.06485477089881897,0.19691307842731476
cross_0.97,episode_0022_20260410_011605_263672:18,episode_0020_20260410_011517_357608:20,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9810068011283875,4,3,False,0.24496039748191833,0.22482848167419434
cross_0.97,episode_0030_20260410_011910_031319:16,episode_0034_20260410_012039_100030:17,pick up the black bowl next to the cookie box and place it on the plate,0.9756335616111755,4,2,False,0.3152731657028198,0.3483664393424988
cross_0.97,episode_0033_20260410_012019_825828:16,episode_0034_20260410_012039_100030:17,pick up the black bowl next to the cookie box and place it on the plate,0.9716055393218994,4,2,False,0.2815748453140259,0.42718198895454407
cross_0.97,episode_0021_20260410_011542_077616:20,episode_0020_20260410_011517_357608:20,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9810414910316467,4,3,False,0.14978259801864624,0.19664283096790314
cross_0.97,episode_0031_20260410_011933_301436:19,episode_0033_20260410_012019_825828:18,pick up the black bowl next to the cookie box and place it on the plate,0.9796332120895386,4,2,False,0.23941637575626373,0.2909846007823944
cross_0.97,episode_0024_20260410_011654_131430:21,episode_0020_20260410_011517_357608:20,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9831862449645996,4,3,False,0.142113596200943,0.20583701133728027
cross_0.97,episode_0023_20260410_011629_901435:22,episode_0020_20260410_011517_357608:20,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9739390015602112,4,3,False,0.17803741991519928,0.341806560754776
cross_0.97,episode_0035_20260410_012102_164484:18,episode_0038_20260410_012213_950266:22,pick up the black bowl on the stove and place it on the plate,0.9756486415863037,4,3,False,0.2804109752178192,0.29235246777534485
cross_0.97,episode_0036_20260410_012124_203616:18,episode_0038_20260410_012213_950266:22,pick up the black bowl on the stove and place it on the plate,0.9799800515174866,4,3,False,0.2848190367221832,0.23499798774719238
cross_0.97,episode_0037_20260410_012148_210072:20,episode_0038_20260410_012213_950266:22,pick up the black bowl on the stove and place it on the plate,0.9770479202270508,4,3,False,0.19727343320846558,0.2382359653711319
cross_0.97,episode_0039_20260410_012242_511766:22,episode_0038_20260410_012213_950266:22,pick up the black bowl on the stove and place it on the plate,0.9814414381980896,4,3,False,0.09798204153776169,0.17256590723991394
cross_0.97,episode_0041_20260410_012346_185785:14,episode_0042_20260410_012403_121411:13,pick up the black bowl next to the plate and place it on the plate,0.9849315881729126,4,3,False,0.2362993061542511,0.10367929190397263
cross_0.97,episode_0045_20260410_012503_265735:18,episode_0049_20260410_012633_991054:17,pick up the black bowl on the wooden cabinet and place it on the plate,0.9820432662963867,4,3,False,0.10995565354824066,0.21486249566078186
cross_0.97,episode_0048_20260410_012613_367191:18,episode_0049_20260410_012633_991054:17,pick up the black bowl on the wooden cabinet and place it on the plate,0.9731783866882324,4,3,False,0.06018293648958206,0.32892316579818726
cross_0.97,episode_0049_20260410_012633_991054:16,episode_0046_20260410_012526_676266:21,pick up the black bowl on the wooden cabinet and place it on the plate,0.9779016375541687,4,3,False,0.1745365560054779,0.30713650584220886
cross_0.97,episode_0046_20260410_012526_676266:20,episode_0049_20260410_012633_991054:17,pick up the black bowl on the wooden cabinet and place it on the plate,0.9806468486785889,4,3,False,0.11233607679605484,0.2705127000808716
cross_0.97,episode_0047_20260410_012550_633036:19,episode_0048_20260410_012613_367191:20,pick up the black bowl on the wooden cabinet and place it on the plate,0.9713617563247681,4,2,False,0.25213661789894104,0.2706519365310669
cross_0.97,episode_0000_20260410_013433_002633:10,episode_0003_20260410_010946_600378:11,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9772990942001343,5,4,False,0.20120511949062347,0.16217206418514252
cross_0.97,episode_0017_20260410_011417_292749:11,episode_0016_20260410_011401_521914:12,pick up the black bowl on the cookie box and place it on the plate,0.9804487228393555,5,4,False,0.17895449697971344,0.1520848274230957
cross_0.97,episode_0018_20260410_011434_257190:11,episode_0019_20260410_011451_488353:12,pick up the black bowl on the cookie box and place it on the plate,0.9809419512748718,5,4,False,0.27945685386657715,0.2109699249267578
cross_0.97,episode_0015_20260410_011344_869409:11,episode_0018_20260410_011434_257190:12,pick up the black bowl on the cookie box and place it on the plate,0.9799083471298218,5,4,False,0.19726373255252838,0.16707758605480194
cross_0.97,episode_0002_20260410_010929_991358:11,episode_0003_20260410_010946_600378:11,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9801496267318726,5,4,False,0.18440164625644684,0.18749092519283295
cross_0.97,episode_0016_20260410_011401_521914:11,episode_0018_20260410_011434_257190:12,pick up the black bowl on the cookie box and place it on the plate,0.9805536270141602,5,4,False,0.12388971447944641,0.15723076462745667
cross_0.97,episode_0001_20260410_010833_643988:11,episode_0003_20260410_010946_600378:11,pick up the black bowl between the plate and the ramekin and place it on the plate,0.981430172920227,5,4,False,0.25132474303245544,0.11419599503278732
cross_0.97,episode_0012_20260410_011247_049104:13,episode_0011_20260410_011228_856135:15,pick up the black bowl from table center and place it on the plate,0.9806392788887024,5,4,False,0.07161250710487366,0.2334902584552765
cross_0.97,episode_0014_20260410_011325_518817:13,episode_0013_20260410_011306_565253:14,pick up the black bowl from table center and place it on the plate,0.9855070114135742,5,4,False,0.08064637333154678,0.08870698511600494
cross_0.97,episode_0006_20260410_011042_393597:15,episode_0009_20260410_011147_027725:17,pick up the black bowl next to the ramekin and place it on the plate,0.9825461506843567,5,4,False,0.11114043742418289,0.1972777396440506
cross_0.97,episode_0009_20260410_011147_027725:16,episode_0006_20260410_011042_393597:16,pick up the black bowl next to the ramekin and place it on the plate,0.9780449867248535,5,4,False,0.1852460354566574,0.25667038559913635
cross_0.97,episode_0005_20260410_011022_801344:17,episode_0009_20260410_011147_027725:17,pick up the black bowl next to the ramekin and place it on the plate,0.9780634641647339,5,4,False,0.09706773608922958,0.3071645498275757
cross_0.97,episode_0007_20260410_011103_871596:18,episode_0006_20260410_011042_393597:16,pick up the black bowl next to the ramekin and place it on the plate,0.9816080331802368,5,4,False,0.07165153324604034,0.2430640012025833
cross_0.97,episode_0025_20260410_011714_535001:13,episode_0027_20260410_013453_070393:13,pick up the black bowl on the ramekin and place it on the plate,0.9753421545028687,5,4,False,0.16840146481990814,0.33443906903266907
cross_0.97,episode_0027_20260410_013453_070393:12,episode_0025_20260410_011714_535001:14,pick up the black bowl on the ramekin and place it on the plate,0.9770011305809021,5,4,False,0.1547335684299469,0.2927396297454834
cross_0.97,episode_0026_20260410_011732_851293:13,episode_0027_20260410_013453_070393:13,pick up the black bowl on the ramekin and place it on the plate,0.9826546907424927,5,4,False,0.12101784348487854,0.1859738975763321
cross_0.97,episode_0022_20260410_011605_263672:17,episode_0020_20260410_011517_357608:19,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9803184270858765,5,4,False,0.27493226528167725,0.23315107822418213
cross_0.97,episode_0030_20260410_011910_031319:15,episode_0034_20260410_012039_100030:15,pick up the black bowl next to the cookie box and place it on the plate,0.9803469181060791,5,4,False,0.09102325141429901,0.24178026616573334
cross_0.97,episode_0034_20260410_012039_100030:14,episode_0032_20260410_011958_314386:20,pick up the black bowl next to the cookie box and place it on the plate,0.9758688807487488,5,4,False,0.21179236471652985,0.3294790983200073
cross_0.97,episode_0033_20260410_012019_825828:15,episode_0034_20260410_012039_100030:15,pick up the black bowl next to the cookie box and place it on the plate,0.9726392030715942,5,4,False,0.06297957897186279,0.40033650398254395
cross_0.97,episode_0021_20260410_011542_077616:19,episode_0020_20260410_011517_357608:19,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9813541173934937,5,4,False,0.15794631838798523,0.18532054126262665
cross_0.97,episode_0031_20260410_011933_301436:18,episode_0034_20260410_012039_100030:17,pick up the black bowl next to the cookie box and place it on the plate,0.980106770992279,5,2,False,0.18205943703651428,0.2641083002090454
cross_0.97,episode_0024_20260410_011654_131430:20,episode_0020_20260410_011517_357608:19,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9838031530380249,5,4,False,0.1556563675403595,0.18434807658195496
cross_0.97,episode_0023_20260410_011629_901435:21,episode_0020_20260410_011517_357608:19,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9770365953445435,5,4,False,0.13522444665431976,0.26174405217170715
cross_0.97,episode_0035_20260410_012102_164484:17,episode_0038_20260410_012213_950266:21,pick up the black bowl on the stove and place it on the plate,0.9739274978637695,5,4,False,0.32308250665664673,0.3244285583496094
cross_0.97,episode_0032_20260410_011958_314386:19,episode_0034_20260410_012039_100030:15,pick up the black bowl next to the cookie box and place it on the plate,0.9773353338241577,5,4,False,0.4012576639652252,0.2596447169780731
cross_0.97,episode_0036_20260410_012124_203616:17,episode_0038_20260410_012213_950266:21,pick up the black bowl on the stove and place it on the plate,0.9781076908111572,5,4,False,0.35498306155204773,0.2739260792732239
cross_0.97,episode_0037_20260410_012148_210072:19,episode_0038_20260410_012213_950266:21,pick up the black bowl on the stove and place it on the plate,0.9734913110733032,5,4,False,0.22384820878505707,0.29261428117752075
cross_0.97,episode_0039_20260410_012242_511766:21,episode_0038_20260410_012213_950266:21,pick up the black bowl on the stove and place it on the plate,0.9808324575424194,5,4,False,0.14082923531532288,0.18729999661445618
cross_0.97,episode_0041_20260410_012346_185785:13,episode_0042_20260410_012403_121411:12,pick up the black bowl next to the plate and place it on the plate,0.9849437475204468,5,4,False,0.27614086866378784,0.11728005111217499
cross_0.97,episode_0045_20260410_012503_265735:17,episode_0049_20260410_012633_991054:17,pick up the black bowl on the wooden cabinet and place it on the plate,0.9843724370002747,5,3,False,0.10041461884975433,0.15302538871765137
cross_0.97,episode_0048_20260410_012613_367191:17,episode_0049_20260410_012633_991054:17,pick up the black bowl on the wooden cabinet and place it on the plate,0.9702260494232178,5,3,False,0.15998400747776031,0.37670254707336426
cross_0.97,episode_0001_20260410_010833_643988:10,episode_0004_20260410_011001_080633:8,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9754865169525146,6,5,False,0.2661730647087097,0.3493897020816803
cross_0.97,episode_0012_20260410_011247_049104:12,episode_0011_20260410_011228_856135:14,pick up the black bowl from table center and place it on the plate,0.9796066284179688,6,5,False,0.16310927271842957,0.22880281507968903
cross_0.97,episode_0014_20260410_011325_518817:12,episode_0013_20260410_011306_565253:13,pick up the black bowl from table center and place it on the plate,0.9853088855743408,6,5,False,0.13353252410888672,0.07576247304677963
cross_0.97,episode_0007_20260410_011103_871596:17,episode_0009_20260410_011147_027725:17,pick up the black bowl next to the ramekin and place it on the plate,0.9819600582122803,6,4,False,0.11255450546741486,0.2389633059501648
cross_0.97,episode_0026_20260410_011732_851293:12,episode_0025_20260410_011714_535001:14,pick up the black bowl on the ramekin and place it on the plate,0.9757410883903503,6,4,False,0.1989392787218094,0.29388371109962463
cross_0.97,episode_0022_20260410_011605_263672:16,episode_0020_20260410_011517_357608:18,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9789694547653198,6,5,False,0.17298367619514465,0.2501079738140106
cross_0.97,episode_0030_20260410_011910_031319:14,episode_0034_20260410_012039_100030:15,pick up the black bowl next to the cookie box and place it on the plate,0.9768405556678772,6,4,False,0.2876400947570801,0.30594712495803833
cross_0.97,episode_0021_20260410_011542_077616:18,episode_0020_20260410_011517_357608:18,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9821434617042542,6,5,False,0.24948737025260925,0.16614322364330292
cross_0.97,episode_0031_20260410_011933_301436:17,episode_0034_20260410_012039_100030:17,pick up the black bowl next to the cookie box and place it on the plate,0.976935625076294,6,2,False,0.26940080523490906,0.3394363522529602
cross_0.97,episode_0024_20260410_011654_131430:19,episode_0020_20260410_011517_357608:18,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9846189022064209,6,5,False,0.249602809548378,0.16004954278469086
cross_0.97,episode_0023_20260410_011629_901435:20,episode_0020_20260410_011517_357608:18,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.98015296459198,6,5,False,0.11834646016359329,0.20997074246406555
cross_0.97,episode_0032_20260410_011958_314386:18,episode_0034_20260410_012039_100030:15,pick up the black bowl next to the cookie box and place it on the plate,0.9715728759765625,6,4,False,0.3637125492095947,0.3254658579826355
cross_0.97,episode_0039_20260410_012242_511766:20,episode_0038_20260410_012213_950266:20,pick up the black bowl on the stove and place it on the plate,0.9780328869819641,6,5,False,0.1185058206319809,0.21741698682308197
cross_0.97,episode_0041_20260410_012346_185785:12,episode_0042_20260410_012403_121411:11,pick up the black bowl next to the plate and place it on the plate,0.9857689142227173,6,5,False,0.11114499717950821,0.10102032124996185
cross_0.97,episode_0045_20260410_012503_265735:16,episode_0049_20260410_012633_991054:15,pick up the black bowl on the wooden cabinet and place it on the plate,0.9831098914146423,6,5,False,0.046199120581150055,0.18996216356754303
cross_0.97,episode_0048_20260410_012613_367191:16,episode_0046_20260410_012526_676266:19,pick up the black bowl on the wooden cabinet and place it on the plate,0.9714781641960144,6,5,False,0.1643056422472,0.35192611813545227
cross_0.97,episode_0049_20260410_012633_991054:14,episode_0046_20260410_012526_676266:19,pick up the black bowl on the wooden cabinet and place it on the plate,0.9805302023887634,6,5,False,0.2069341540336609,0.27091068029403687
cross_0.97,episode_0046_20260410_012526_676266:18,episode_0049_20260410_012633_991054:15,pick up the black bowl on the wooden cabinet and place it on the plate,0.9821916818618774,6,5,False,0.14399896562099457,0.2353804111480713
cross_0.97,episode_0000_20260410_013433_002633:8,episode_0004_20260410_011001_080633:7,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9737541675567627,7,6,False,0.3921818137168884,0.38660934567451477
cross_0.97,episode_0002_20260410_010929_991358:9,episode_0004_20260410_011001_080633:7,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9742992520332336,7,6,False,0.3763192594051361,0.3566001355648041
cross_0.97,episode_0001_20260410_010833_643988:9,episode_0004_20260410_011001_080633:7,pick up the black bowl between the plate and the ramekin and place it on the plate,0.9775563478469849,7,6,False,0.1369432508945465,0.2998112440109253
cross_0.97,episode_0012_20260410_011247_049104:11,episode_0011_20260410_011228_856135:13,pick up the black bowl from table center and place it on the plate,0.977057695388794,7,6,False,0.17978766560554504,0.21103163063526154
cross_0.97,episode_0014_20260410_011325_518817:11,episode_0013_20260410_011306_565253:12,pick up the black bowl from table center and place it on the plate,0.9855399131774902,7,6,False,0.0509023480117321,0.08348539471626282
cross_0.97,episode_0011_20260410_011228_856135:12,episode_0010_20260410_011209_792025:14,pick up the black bowl from table center and place it on the plate,0.9806763529777527,7,6,False,0.26222556829452515,0.14800703525543213
cross_0.97,episode_0006_20260410_011042_393597:13,episode_0009_20260410_011147_027725:15,pick up the black bowl next to the ramekin and place it on the plate,0.9829750061035156,7,6,False,0.2777990698814392,0.16128690540790558
cross_0.97,episode_0005_20260410_011022_801344:15,episode_0009_20260410_011147_027725:15,pick up the black bowl next to the ramekin and place it on the plate,0.9791189432144165,7,6,False,0.2615602910518646,0.23452486097812653
cross_0.97,episode_0007_20260410_011103_871596:16,episode_0005_20260410_011022_801344:16,pick up the black bowl next to the ramekin and place it on the plate,0.9851312637329102,7,6,False,0.07432229071855545,0.1437450647354126
cross_0.97,episode_0025_20260410_011714_535001:11,episode_0027_20260410_013453_070393:11,pick up the black bowl on the ramekin and place it on the plate,0.9760919213294983,7,6,False,0.28550586104393005,0.3463399112224579
cross_0.97,episode_0027_20260410_013453_070393:10,episode_0025_20260410_011714_535001:12,pick up the black bowl on the ramekin and place it on the plate,0.9825332760810852,7,6,False,0.297090619802475,0.2014402598142624
cross_0.97,episode_0026_20260410_011732_851293:11,episode_0025_20260410_011714_535001:12,pick up the black bowl on the ramekin and place it on the plate,0.9808320999145508,7,6,False,0.14995639026165009,0.21334001421928406
cross_0.97,episode_0022_20260410_011605_263672:15,episode_0020_20260410_011517_357608:17,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9774942398071289,7,6,False,0.11442221701145172,0.25656992197036743
cross_0.97,episode_0030_20260410_011910_031319:13,episode_0034_20260410_012039_100030:13,pick up the black bowl next to the cookie box and place it on the plate,0.9819530248641968,7,6,False,0.14956973493099213,0.1778329461812973
cross_0.97,episode_0021_20260410_011542_077616:17,episode_0020_20260410_011517_357608:17,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9834972620010376,7,6,False,0.1814093440771103,0.13933338224887848
cross_0.97,episode_0031_20260410_011933_301436:16,episode_0034_20260410_012039_100030:15,pick up the black bowl next to the cookie box and place it on the plate,0.9783415794372559,7,4,False,0.08605750650167465,0.3045496344566345
cross_0.97,episode_0024_20260410_011654_131430:18,episode_0020_20260410_011517_357608:17,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9851263761520386,7,6,False,0.17738695442676544,0.144275963306427
cross_0.97,episode_0023_20260410_011629_901435:19,episode_0020_20260410_011517_357608:17,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,0.9819493293762207,7,6,False,0.052086278796195984,0.18417932093143463
cross_0.97,episode_0035_20260410_012102_164484:15,episode_0036_20260410_012124_203616:16,pick up the black bowl on the stove and place it on the plate,0.9787031412124634,7,6,False,0.2357230931520462,0.2724103629589081
cross_0.97,episode_0032_20260410_011958_314386:17,episode_0034_20260410_012039_100030:13,pick up the black bowl next to the cookie box and place it on the plate,0.980620801448822,7,6,False,0.1482943743467331,0.19548362493515015
cross_0.97,episode_0036_20260410_012124_203616:15,episode_0035_20260410_012102_164484:16,pick up the black bowl on the stove and place it on the plate,0.9809650778770447,7,6,False,0.1851053386926651,0.19266127049922943
cross_0.97,episode_0038_20260410_012213_950266:18,episode_0036_20260410_012124_203616:16,pick up the black bowl on the stove and place it on the plate,0.9774907827377319,7,6,False,0.08841878920793533,0.2791979908943176
